benchmark,classifier,method,n,validity,proximity_l1,proximity_l2,sparsity,sparsity_channels,sparsity_timepoints,trsi,scm_noise_plausibility,cf_faith_rollout_hard,cf_faith_rollout_soft,cf_faith_pearl_hard,cf_faith_pearl_soft,n_cf_faith_scorable,frac_degenerate,n_vacuous,frac_vacuous,cf_faith_rollout_hard_valid,cf_faith_pearl_hard_valid
full_seed1,lstm,CftsCels,50,0.54,0.29174152186485747,0.16179700111343082,0.98666,0.504,0.9567999999999999,1.3121156184725304,0.9796606749141269,0.0,0.8690397222121252,0.22857142857142856,0.9947979315815237,35,0.30000000000000004,15,0.3,0.0,0.0
full_seed1,lstm,CftsCOMTE,50,1.0,1161.5908577536654,52.335410744433894,0.12866000000000002,0.0,0.03,0.6415257968176697,0.3894203673621817,0.0,0.6260083430201712,0.0,0.7015679303095161,50,0.0,0,0.0,0.0,0.0
full_seed1,lstm,CftsConfeti,50,0.36,48.235342263240625,2.78504676946686,0.82134,0.64,0.6402,1.4486524769481994,0.7982207572263418,0.0,0.8288902818702996,0.0,0.8714161334384762,18,0.64,32,0.64,0.0,0.0
full_seed1,lstm,CftsWachter,50,0.82,237.90389154647255,13.256079017705757,0.13383999999999996,0.0,0.0908,1.328409488783866,0.7984638810129674,0.0,0.7968521504365416,0.0,0.7826516457161639,50,0.0,0,0.0,0.0,0.0
full_seed1,lstm,PearlCARLA,50,0.06,3.7810901168383695,0.3663855128991165,0.83222,0.076,0.7063999999999999,1.980972686176293,0.9779086259668901,0.0,0.8228013621877414,1.0,0.9999999825799507,49,0.020000000000000018,1,0.02,0.0,0.06
full_nl_seed1,lstm,CARLA,50,1.0,99.96922290316672,4.923875393828101,0.26416,0.0,0.26,0.8989562282749576,0.25153138642019035,1.0,0.99999999978349,0.0,0.875366163399427,50,0.0,50,1.0,1.0,0.0
full_nl_seed1,lstm,CftsCels,50,0.68,0.13336023320830293,0.09885606190129874,0.9947000000000001,0.7439999999999999,0.9765999999999999,1.1525135456354525,0.9799764050869796,0.0,0.9279794403961056,0.0,0.994685817797553,33,0.33999999999999997,16,0.32,0.0,0.0
full_nl_seed1,lstm,CftsCOMTE,50,0.98,253.4443579324934,10.342930656181089,0.26836,0.02,0.09620000000000001,0.7607969505336323,0.778389196942973,0.0,0.8233896827939767,0.0,0.891920695696807,49,0.020000000000000018,1,0.02,0.0,0.0
full_nl_seed1,lstm,CftsConfeti,50,0.44,40.091213931880205,2.3105552636329354,0.78238,0.56,0.5608,1.3949651160487906,0.868060571112326,0.0,0.8783726460650786,0.0,0.912913653165002,22,0.56,28,0.56,0.0,0.0
full_nl_seed1,lstm,CftsWachter,50,0.98,156.5305245231226,7.385456501810074,0.0329,0.0,0.011000000000000001,0.9200619879257813,0.9332892835542413,0.0,0.8754481572933961,0.0,0.8539319756465382,50,0.0,0,0.0,0.0,0.0
full_nl_seed1,lstm,PearlCARLA,50,0.0,1.1060324900676054e-05,1.2818036163827616e-06,1.0,1.0,1.0,0.7068891366954775,0.979956467301107,,,,,0,1.0,50,1.0,0.0,0.0
full_seed2,lstm,CARLA,50,0.0,143.49825269871545,7.2477442214906445,0.25632,0.0,0.25,1.3601762208601773,0.25235523614868094,1.0,0.9999999972689951,0.0,0.8259828429859063,50,0.0,0,0.0,0.0,0.0
full_seed2,lstm,CftsCels,50,0.46,0.20786740216991184,0.15123312053594926,0.99138,0.5940000000000001,0.9738000000000001,1.348959365919078,0.9758650437969854,0.0,0.8815674724321642,0.1724137931034483,0.9940919487605935,29,0.42000000000000004,21,0.42,0.0,0.0
full_seed2,lstm,CftsCOMTE,50,1.0,428.85548550673093,20.55360672295179,0.39629999999999993,0.0,0.28920000000000007,0.7484559344506404,0.5420269150417364,0.0,0.7102338589012127,0.0,0.7943871651934049,50,0.0,0,0.0,0.0,0.0
full_seed2,lstm,CftsConfeti,50,0.5,65.50822570482661,3.806258403337747,0.7497799999999999,0.5,0.5004,1.4401673143438785,0.7387563210938509,0.0,0.835879678433741,0.0,0.8747142441493588,25,0.5,25,0.5,0.0,0.0
full_seed2,lstm,CftsWachter,50,0.96,245.00846082979595,11.969359867331878,0.04122,0.0,0.019799999999999998,1.3021760368183968,0.888152273848333,0.0,0.8242894143676917,0.0,0.7873623149667047,50,0.0,0,0.0,0.0,0.0
full_seed2,lstm,PearlCARLA,50,0.0,0.35684967113600363,0.03593921145281613,0.92656,0.314,0.8318000000000001,0.6624687032650499,0.9759027504125819,0.0,0.8269822359865447,1.0,0.9999999775898548,42,0.16000000000000003,8,0.16,0.0,0.0
full_nl_seed2,lstm,CARLA,50,0.0,96.81108699500756,4.783718352646874,0.26405999999999996,0.0,0.26,0.9358920853837072,0.2534981767463564,1.0,0.9999999997455309,0.0,0.8787990414527268,50,0.0,50,1.0,0.0,0.0
full_nl_seed2,lstm,CftsCels,50,0.46,0.07946721557739089,0.0596355143445257,0.99714,0.87,0.9826,1.2034624253696358,0.9762446477878801,0.0,0.9184627036580544,0.0,0.9964128046113098,21,0.5800000000000001,27,0.54,0.0,0.0
full_nl_seed2,lstm,CftsCOMTE,50,1.0,601.4448718664987,24.97949698500111,0.12721999999999997,0.0,0.018000000000000002,0.8929716599991306,0.6530820882677311,0.0,0.7992380999583752,0.0,0.8532168665150444,50,0.0,0,0.0,0.0,0.0
full_nl_seed2,lstm,CftsConfeti,50,0.36,32.12452976775759,1.8437731222005984,0.81902,0.64,0.6402,1.3904777039575376,0.9019835128022645,0.0,0.8851555861323598,0.0,0.9145491274399219,18,0.64,32,0.64,0.0,0.0
full_nl_seed2,lstm,CftsWachter,50,0.98,156.37461185282072,7.390588502922194,0.029539999999999997,0.0,0.0036,0.9447142236862598,0.9356830477307655,0.0,0.8818981929303135,0.0,0.8569831730049775,50,0.0,0,0.0,0.0,0.0
full_nl_seed2,lstm,PearlCARLA,50,0.0,2.6546754117647552e-05,8.351472591895161e-06,1.0,1.0,1.0,0.9654906896003587,0.9763169370030408,,,,,0,1.0,50,1.0,0.0,0.0
smoke_seed0,lstm,CARLA,20,1.0,27.259981714070356,4.2293553453922605,0.44866666666666666,0.0,0.4416666666666666,1.0697201691417533,0.4678494303083312,1.0,0.9999999907854582,0.0,0.7768120258239672,20,0.0,0,0.0,1.0,0.0
smoke_seed0,lstm,CftsCels,20,1.0,2.0378125957221243,0.8607593670894399,0.6036666666666666,0.0,0.3483333333333333,1.094918000240345,0.9312012424130527,0.0,0.7883883376349605,0.0,0.9807350981827673,20,0.0,0,0.0,0.0,0.0
smoke_seed0,lstm,CftsCOMTE,20,1.0,47.88365125725156,4.049266693045636,0.0,0.0,0.0,0.4774675244283178,0.26193574914941786,0.0,0.6472550781911817,0.0,0.7223821307985377,20,0.0,0,0.0,0.0,0.0
smoke_seed0,lstm,CftsConfeti,20,0.4,10.268032523357462,1.6190202484780745,0.8026666666666668,0.6,0.6183333333333334,1.4455378797637324,0.7244899405873293,0.0,0.7825621564648354,0.0,0.8268531350323641,8,0.6,12,0.6,0.0,0.0
smoke_seed0,lstm,CftsCounts,20,0.5,39.74129190309455,4.699909006718462,0.003,0.0,0.0,1.3389177402704222,0.1986454086936201,0.0,0.8866096229456863,0.0,0.7838488682001566,20,0.0,0,0.0,0.0,0.0
smoke_seed0,lstm,CftsWachter,20,1.0,62.92549532278814,7.487092433166138,0.007333333333333333,0.0,0.0,1.1569938935702035,0.7207050788743748,0.0,0.7466560203081807,0.0,0.6842758827541933,20,0.0,0,0.0,0.0,0.0
smoke_seed0,lstm,PearlCARLA,20,0.95,44.288854117169606,8.27092162740758,0.5850000000000002,0.0,0.4883333333333333,0.9121352997907449,0.8967254450748549,0.0,0.7831221890658806,1.0,0.9999999535278821,20,0.0,0,0.0,0.0,0.95
smoke_seed0,lstm,CARLA,20,1.0,27.259981714070356,4.2293553453922605,0.44866666666666666,0.0,0.4416666666666666,1.0697201691417533,0.4678494303083312,1.0,0.9999999907854582,0.0,0.7768120258239672,20,0.0,0,0.0,1.0,0.0
smoke_seed0,lstm,CftsCels,20,1.0,2.0378125957221243,0.8607593670894399,0.6036666666666666,0.0,0.3483333333333333,1.094918000240345,0.9312012424130527,0.0,0.7883883376349605,0.0,0.9807350981827673,20,0.0,0,0.0,0.0,0.0
smoke_seed0,lstm,CftsCOMTE,20,1.0,47.88365125725156,4.049266693045636,0.0,0.0,0.0,0.4774675244283178,0.26193574914941786,0.0,0.6472550781911817,0.0,0.7223821307985377,20,0.0,0,0.0,0.0,0.0
smoke_seed0,lstm,CftsConfeti,20,0.4,10.268032523357462,1.6190202484780745,0.8026666666666668,0.6,0.6183333333333334,1.4455378797637324,0.7244899405873293,0.0,0.7825621564648354,0.0,0.8268531350323641,8,0.6,12,0.6,0.0,0.0
smoke_seed0,lstm,CftsCounts,20,0.5,39.74129190309455,4.699909006718462,0.003,0.0,0.0,1.3389177402704222,0.1986454086936201,0.0,0.8866096229456863,0.0,0.7838488682001566,20,0.0,0,0.0,0.0,0.0
smoke_seed0,lstm,CftsWachter,20,1.0,62.92549532278814,7.487092433166138,0.007333333333333333,0.0,0.0,1.1569938935702035,0.7207050788743748,0.0,0.7466560203081807,0.0,0.6842758827541933,20,0.0,0,0.0,0.0,0.0
smoke_seed0,lstm,PearlCARLA,20,0.95,44.288854117169606,8.27092162740758,0.5850000000000002,0.0,0.4883333333333333,0.9121352997907449,0.8967254450748549,0.0,0.7831221890658806,1.0,0.9999999535278821,20,0.0,0,0.0,0.0,0.95
smoke_seed1,lstm,CARLA,20,1.0,9.250468378031247,1.3395463464082904,0.4003333333333334,0.0,0.39499999999999996,1.426566832026833,0.401862258041617,1.0,0.9999999999680134,0.0,0.9069558257149455,20,0.0,0,0.0,1.0,0.0
smoke_seed1,lstm,CftsCels,20,0.95,0.5732752983027825,0.2115103767026722,0.6976666666666668,0.04,0.33666666666666667,1.2195731658990936,0.928453758286589,0.0,0.907131235230519,0.05,0.9956818951961859,20,0.0,0,0.0,0.0,0.0
smoke_seed1,lstm,CftsCOMTE,20,1.0,31.019290721628103,2.568878186167587,0.0,0.0,0.0,0.5121273768262624,0.4573771166265613,0.0,0.8103475504736906,0.0,0.819815807421701,20,0.0,0,0.0,0.0,0.0
smoke_seed1,lstm,CftsConfeti,20,0.7,6.476471691783251,0.9842310076212781,0.666,0.3,0.325,1.485383541280235,0.9170751960890128,0.0,0.9138050845925738,0.0,0.9424889502966696,14,0.30000000000000004,6,0.3,0.0,0.0
smoke_seed1,lstm,CftsCounts,20,1.0,15.406546629018129,1.742577545202569,0.008666666666666666,0.0,0.0,1.4241460581178536,0.05946882490117204,0.0,0.9943668535762663,0.0,0.9058379462289622,20,0.0,0,0.0,0.0,0.0
smoke_seed1,lstm,CftsWachter,20,1.0,21.721299088528607,2.3619391359966038,0.010333333333333332,0.0,0.0,1.3996645554347065,0.9031842668988647,0.0,0.9058730485661854,0.0,0.8691349454423578,20,0.0,0,0.0,0.0,0.0
smoke_seed1,lstm,PearlCARLA,20,0.1,1.723902229075615,0.837448895604413,0.9416666666666668,0.01,0.9049999999999999,1.9386961148057307,0.8959020849586015,0.0,0.9064901868375553,1.0,0.9999999973171192,20,0.0,0,0.0,0.0,0.1
smoke_seed1,lstm,CARLA,20,1.0,9.250468378031247,1.3395463464082904,0.4003333333333334,0.0,0.39499999999999996,1.426566832026833,0.401862258041617,1.0,0.9999999999680134,0.0,0.9069558257149455,20,0.0,0,0.0,1.0,0.0
smoke_seed1,lstm,CftsCels,20,0.95,0.5732752983027825,0.2115103767026722,0.6976666666666668,0.04,0.33666666666666667,1.2195731658990936,0.928453758286589,0.0,0.907131235230519,0.05,0.9956818951961859,20,0.0,0,0.0,0.0,0.0
smoke_seed1,lstm,CftsCOMTE,20,1.0,31.019290721628103,2.568878186167587,0.0,0.0,0.0,0.5121273768262624,0.4573771166265613,0.0,0.8103475504736906,0.0,0.819815807421701,20,0.0,0,0.0,0.0,0.0
smoke_seed1,lstm,CftsConfeti,20,0.7,6.476471691783251,0.9842310076212781,0.666,0.3,0.325,1.485383541280235,0.9170751960890128,0.0,0.9138050845925738,0.0,0.9424889502966696,14,0.30000000000000004,6,0.3,0.0,0.0
smoke_seed1,lstm,CftsCounts,20,1.0,15.406546629018129,1.742577545202569,0.008666666666666666,0.0,0.0,1.4241460581178536,0.05946882490117204,0.0,0.9943668535762663,0.0,0.9058379462289622,20,0.0,0,0.0,0.0,0.0
smoke_seed1,lstm,CftsWachter,20,1.0,21.721299088528607,2.3619391359966038,0.010333333333333332,0.0,0.0,1.3996645554347065,0.9031842668988647,0.0,0.9058730485661854,0.0,0.8691349454423578,20,0.0,0,0.0,0.0,0.0
smoke_seed1,lstm,PearlCARLA,20,0.1,1.723902229075615,0.837448895604413,0.9416666666666668,0.01,0.9049999999999999,1.9386961148057307,0.8959020849586015,0.0,0.9064901868375553,1.0,0.9999999973171192,20,0.0,0,0.0,0.0,0.1
smoke_seed2,lstm,CARLA,20,1.0,59.569764070198474,12.49570069008421,0.3416666666666667,0.0,0.3366666666666666,1.4295005880781806,0.3568217203627976,1.0,0.999999985553971,0.0,0.5634225539179553,20,0.0,0,0.0,1.0,0.0
smoke_seed2,lstm,CftsCels,20,0.85,4.484268531979874,2.780096900079445,0.7553333333333334,0.12000000000000002,0.5116666666666667,1.22840225026847,0.8423519267562121,0.0,0.5672847076522212,0.0,0.9552390903433953,20,0.0,0,0.0,0.0,0.0
smoke_seed2,lstm,CftsCOMTE,20,1.0,222.73230574068074,20.142601954131283,0.0,0.0,0.0,0.7432385509220477,0.038733910492162835,0.0,0.22302017545856004,0.0,0.29904784522036626,20,0.0,0,0.0,0.0,0.0
smoke_seed2,lstm,CftsConfeti,20,1.0,81.65141454290287,14.668032782649997,0.47000000000000003,0.0,0.021666666666666667,1.5018012132115928,0.09260249544676816,0.0,0.4586218763036041,0.0,0.4647877596677005,20,0.0,0,0.0,0.0,0.0
smoke_seed2,lstm,CftsCounts,20,0.45,103.84402637498765,17.139892309669733,0.0023333333333333335,0.0,0.0,1.468776634785733,0.5332008005974123,0.0,0.801002708443811,0.0,0.5321169646462816,20,0.0,0,0.0,0.0,0.0
smoke_seed2,lstm,CftsWachter,20,0.95,167.35926668727726,25.158042791356767,0.004,0.0,0.0,1.3045600741749763,0.679144263129688,0.0,0.4662491719062154,0.0,0.3618352716642367,20,0.0,0,0.0,0.0,0.0
smoke_seed2,lstm,PearlCARLA,20,0.0,7.39381838804549,2.2480628653905628,0.6973333333333332,0.01,0.3133333333333333,1.5394686784944072,0.9463327997219911,0.0,0.5568941686821666,1.0,0.9999999517557807,20,0.0,0,0.0,0.0,0.0
smoke_seed2,lstm,CARLA,20,1.0,59.569764070198474,12.49570069008421,0.3416666666666667,0.0,0.3366666666666666,1.4295005880781806,0.3568217203627976,1.0,0.999999985553971,0.0,0.5634225539179553,20,0.0,0,0.0,1.0,0.0
smoke_seed2,lstm,CftsCels,20,0.85,4.484268531979874,2.780096900079445,0.7553333333333334,0.12000000000000002,0.5116666666666667,1.22840225026847,0.8423519267562121,0.0,0.5672847076522212,0.0,0.9552390903433953,20,0.0,0,0.0,0.0,0.0
smoke_seed2,lstm,CftsCOMTE,20,1.0,222.73230574068074,20.142601954131283,0.0,0.0,0.0,0.7432385509220477,0.038733910492162835,0.0,0.22302017545856004,0.0,0.29904784522036626,20,0.0,0,0.0,0.0,0.0
smoke_seed2,lstm,CftsConfeti,20,1.0,81.65141454290287,14.668032782649997,0.47000000000000003,0.0,0.021666666666666667,1.5018012132115928,0.09260249544676816,0.0,0.4586218763036041,0.0,0.4647877596677005,20,0.0,0,0.0,0.0,0.0
smoke_seed2,lstm,CftsCounts,20,0.45,103.84402637498765,17.139892309669733,0.0023333333333333335,0.0,0.0,1.468776634785733,0.5332008005974123,0.0,0.801002708443811,0.0,0.5321169646462816,20,0.0,0,0.0,0.0,0.0
smoke_seed2,lstm,CftsWachter,20,0.95,167.35926668727726,25.158042791356767,0.004,0.0,0.0,1.3045600741749763,0.679144263129688,0.0,0.4662491719062154,0.0,0.3618352716642367,20,0.0,0,0.0,0.0,0.0
smoke_seed2,lstm,PearlCARLA,20,0.0,7.39381838804549,2.2480628653905628,0.6973333333333332,0.01,0.3133333333333333,1.5394686784944072,0.9463327997219911,0.0,0.5568941686821666,1.0,0.9999999517557807,20,0.0,0,0.0,0.0,0.0
smoke_seed3,lstm,CARLA,20,1.0,18.549076341324643,2.6992995358760106,0.43500000000000005,0.0,0.43,1.5706086877839809,0.49220054251561207,1.0,0.9999999900012801,0.0,0.855383795574913,20,0.0,0,0.0,1.0,0.0
smoke_seed3,lstm,CftsCels,20,1.0,1.0844657697870619,0.4059280710445893,0.6769999999999999,0.0,0.4050000000000001,1.1765622964209879,0.9314356578045275,0.0,0.8550675294589078,0.0,0.9886461221015752,20,0.0,0,0.0,0.0,0.0
smoke_seed3,lstm,CftsCOMTE,20,1.0,36.12965418609671,3.0492662742019574,0.0,0.0,0.0,0.6603869827632142,0.40618009202669797,0.0,0.7577857369701229,0.0,0.8093412563590471,20,0.0,0,0.0,0.0,0.0
smoke_seed3,lstm,CftsConfeti,20,0.75,14.524406965282964,2.158834511079221,0.6226666666666668,0.25,0.2666666666666667,1.466432128892585,0.623436984144267,0.0,0.835612585736354,0.0,0.8762283125905106,15,0.25,5,0.25,0.0,0.0
smoke_seed3,lstm,CftsCounts,20,0.45,29.896528501955878,3.308810305560322,0.005666666666666666,0.0,0.0,1.4923512712918285,0.13570435289002397,0.0,0.9253003179193605,0.0,0.8340744437893864,20,0.0,0,0.0,0.0,0.0
smoke_seed3,lstm,CftsWachter,20,1.0,42.26671161422054,4.722660926411632,0.005,0.0,0.0,1.291378986496113,0.8889494392786267,0.0,0.8396006294961188,0.0,0.7756940130455429,20,0.0,0,0.0,0.0,0.0
smoke_seed3,lstm,PearlCARLA,20,1.0,17.28787571655887,3.5384146198520257,0.6886666666666666,0.02,0.5,1.5430000745549077,0.9079322118246115,0.0,0.8600314639935087,1.0,0.9999999796249999,20,0.0,0,0.0,0.0,1.0
smoke_seed3,lstm,CARLA,20,1.0,18.549076341324643,2.6992995358760106,0.43500000000000005,0.0,0.43,1.5706086877839809,0.49220054251561207,1.0,0.9999999900012801,0.0,0.855383795574913,20,0.0,0,0.0,1.0,0.0
smoke_seed3,lstm,CftsCels,20,1.0,1.0844657697870619,0.4059280710445893,0.6769999999999999,0.0,0.4050000000000001,1.1765622964209879,0.9314356578045275,0.0,0.8550675294589078,0.0,0.9886461221015752,20,0.0,0,0.0,0.0,0.0
smoke_seed3,lstm,CftsCOMTE,20,1.0,36.12965418609671,3.0492662742019574,0.0,0.0,0.0,0.6603869827632142,0.40618009202669797,0.0,0.7577857369701229,0.0,0.8093412563590471,20,0.0,0,0.0,0.0,0.0
smoke_seed3,lstm,CftsConfeti,20,0.75,14.524406965282964,2.158834511079221,0.6226666666666668,0.25,0.2666666666666667,1.466432128892585,0.623436984144267,0.0,0.835612585736354,0.0,0.8762283125905106,15,0.25,5,0.25,0.0,0.0
smoke_seed3,lstm,CftsCounts,20,0.45,29.896528501955878,3.308810305560322,0.005666666666666666,0.0,0.0,1.4923512712918285,0.13570435289002397,0.0,0.9253003179193605,0.0,0.8340744437893864,20,0.0,0,0.0,0.0,0.0
smoke_seed3,lstm,CftsWachter,20,1.0,42.26671161422054,4.722660926411632,0.005,0.0,0.0,1.291378986496113,0.8889494392786267,0.0,0.8396006294961188,0.0,0.7756940130455429,20,0.0,0,0.0,0.0,0.0
smoke_seed3,lstm,PearlCARLA,20,1.0,17.28787571655887,3.5384146198520257,0.6886666666666666,0.02,0.5,1.5430000745549077,0.9079322118246115,0.0,0.8600314639935087,1.0,0.9999999796249999,20,0.0,0,0.0,0.0,1.0
smoke_seed4,lstm,CARLA,20,1.0,9.553885449304754,1.372133484278132,0.39,0.0,0.3833333333333333,1.4790110680748492,0.3934899304798261,1.0,0.9999999999698904,0.0,0.9054499081986075,20,0.0,0,0.0,1.0,0.0
smoke_seed4,lstm,CftsCels,20,1.0,0.35075445229436414,0.18366849322029807,0.7886666666666666,0.02,0.49833333333333324,1.2513940661101124,0.9330756402256061,0.0,0.9094376438014711,0.0,0.9964051161339654,20,0.0,0,0.0,0.0,0.0
smoke_seed4,lstm,CftsCOMTE,20,1.0,28.83005754618487,2.438381281905397,0.001,0.0,0.0,0.5687624879223996,0.4422049433188769,0.0,0.8150730539187941,0.0,0.8298262344997944,20,0.0,0,0.0,0.0,0.0
smoke_seed4,lstm,CftsConfeti,20,0.8,7.758709829066222,1.1605817252329014,0.6213333333333334,0.2,0.2333333333333333,1.5058966463734094,0.93554388730794,0.0,0.9095313009833459,0.0,0.9389788506078394,16,0.19999999999999996,4,0.2,0.0,0.0
smoke_seed4,lstm,CftsCounts,20,0.7,15.649766585418078,1.7561616195155612,0.008333333333333331,0.0,0.0,1.441480852983447,0.0687358432402476,0.0,0.9935139017548501,0.0,0.9036430452063428,20,0.0,0,0.0,0.0,0.0
smoke_seed4,lstm,CftsWachter,20,1.0,21.44641129234055,2.3612296534164736,0.007333333333333333,0.0,0.0,1.4190476812602166,0.9315884390654994,0.0,0.9058809978593766,0.0,0.870575067928281,20,0.0,0,0.0,0.0,0.0
smoke_seed4,lstm,PearlCARLA,20,0.05,0.557718504895961,0.2751949975968633,0.9479999999999998,0.01,0.9333333333333333,1.9394620986957272,0.9335326692134366,0.0,0.9051346682834265,1.0,0.9999999972657789,20,0.0,0,0.0,0.0,0.05
smoke_seed4,lstm,CARLA,20,1.0,9.553885449304754,1.372133484278132,0.39,0.0,0.3833333333333333,1.4790110680748492,0.3934899304798261,1.0,0.9999999999698904,0.0,0.9054499081986075,20,0.0,0,0.0,1.0,0.0
smoke_seed4,lstm,CftsCels,20,1.0,0.35075445229436414,0.18366849322029807,0.7886666666666666,0.02,0.49833333333333324,1.2513940661101124,0.9330756402256061,0.0,0.9094376438014711,0.0,0.9964051161339654,20,0.0,0,0.0,0.0,0.0
smoke_seed4,lstm,CftsCOMTE,20,1.0,28.83005754618487,2.438381281905397,0.001,0.0,0.0,0.5687624879223996,0.4422049433188769,0.0,0.8150730539187941,0.0,0.8298262344997944,20,0.0,0,0.0,0.0,0.0
smoke_seed4,lstm,CftsConfeti,20,0.8,7.758709829066222,1.1605817252329014,0.6213333333333334,0.2,0.2333333333333333,1.5058966463734094,0.93554388730794,0.0,0.9095313009833459,0.0,0.9389788506078394,16,0.19999999999999996,4,0.2,0.0,0.0
smoke_seed4,lstm,CftsCounts,20,0.7,15.649766585418078,1.7561616195155612,0.008333333333333331,0.0,0.0,1.441480852983447,0.0687358432402476,0.0,0.9935139017548501,0.0,0.9036430452063428,20,0.0,0,0.0,0.0,0.0
smoke_seed4,lstm,CftsWachter,20,1.0,21.44641129234055,2.3612296534164736,0.007333333333333333,0.0,0.0,1.4190476812602166,0.9315884390654994,0.0,0.9058809978593766,0.0,0.870575067928281,20,0.0,0,0.0,0.0,0.0
smoke_seed4,lstm,PearlCARLA,20,0.05,0.557718504895961,0.2751949975968633,0.9479999999999998,0.01,0.9333333333333333,1.9394620986957272,0.9335326692134366,0.0,0.9051346682834265,1.0,0.9999999972657789,20,0.0,0,0.0,0.0,0.05
